Ország,Dátum,Összes fertőzött,Összes elhunyt,Teljesen vakcinált,Népsűrűség,Népesség,Fertőzött/1000fő,Elhunyt/1000fő,Vakcinált/1000fő
Finland,2020-12-24,36153,591,0,18.136,5540745,6.525,0.107,0
Finland,2020-12-25,36153,591,0,18.136,5540745,6.525,0.107,0
Finland,2020-12-26,36153,591,0,18.136,5540745,6.525,0.107,0
Finland,2020-12-27,38052,618,0,18.136,5540745,6.868,0.112,0
Finland,2020-12-28,38052,618,0,18.136,5540745,6.868,0.112,0
Finland,2020-12-29,38052,618,0,18.136,5540745,6.868,0.112,0
Finland,2020-12-30,38052,618,0,18.136,5540745,6.868,0.112,0
Finland,2020-12-31,38052,618,0,18.136,5540745,6.868,0.112,0
Finland,2021-01-01,38052,618,0,18.136,5540745,6.868,0.112,0
Finland,2021-01-02,38052,618,0,18.136,5540745,6.868,0.112,0
Finland,2021-01-03,39824,654,0,18.136,5540745,7.187,0.118,0
Finland,2021-01-04,39824,654,0,18.136,5540745,7.187,0.118,0
Finland,2021-01-05,39824,654,0,18.136,5540745,7.187,0.118,0
Finland,2021-01-06,39824,654,0,18.136,5540745,7.187,0.118,0
Finland,2021-01-07,39824,654,0,18.136,5540745,7.187,0.118,0
Finland,2021-01-08,39824,654,0,18.136,5540745,7.187,0.118,0
Finland,2021-01-09,39824,654,0,18.136,5540745,7.187,0.118,0
Finland,2021-01-10,42043,677,0,18.136,5540745,7.588,0.122,0
Finland,2021-01-11,42043,677,0,18.136,5540745,7.588,0.122,0
Finland,2021-01-12,42043,677,0,18.136,5540745,7.588,0.122,0
Finland,2021-01-13,42043,677,0,18.136,5540745,7.588,0.122,0
Finland,2021-01-14,42043,677,0,18.136,5540745,7.588,0.122,0
Finland,2021-01-15,42043,677,0,18.136,5540745,7.588,0.122,0
Finland,2021-01-16,42043,677,0,18.136,5540745,7.588,0.122,0
Finland,2021-01-17,44637,692,5,18.136,5540745,8.056,0.125,0.001
Finland,2021-01-18,44637,692,0,18.136,5540745,8.056,0.125,0
Finland,2021-01-19,44637,692,0,18.136,5540745,8.056,0.125,0
Finland,2021-01-20,44637,692,0,18.136,5540745,8.056,0.125,0
Finland,2021-01-21,44637,692,0,18.136,5540745,8.056,0.125,0
Finland,2021-01-22,44637,692,0,18.136,5540745,8.056,0.125,0
Finland,2021-01-23,44637,692,0,18.136,5540745,8.056,0.125,0
Finland,2021-01-24,47270,708,4962,18.136,5540745,8.531,0.128,0.896
Finland,2021-01-25,47270,708,0,18.136,5540745,8.531,0.128,0
Finland,2021-01-26,47270,708,0,18.136,5540745,8.531,0.128,0
Finland,2021-01-27,47270,708,0,18.136,5540745,8.531,0.128,0
Finland,2021-01-28,47270,708,0,18.136,5540745,8.531,0.128,0
Finland,2021-01-29,47270,708,0,18.136,5540745,8.531,0.128,0
Finland,2021-01-30,47270,708,0,18.136,5540745,8.531,0.128,0
Finland,2021-01-31,49713,724,19681,18.136,5540745,8.972,0.131,3.552
Finland,2021-02-01,49713,724,0,18.136,5540745,8.972,0.131,0
Finland,2021-02-02,49713,724,0,18.136,5540745,8.972,0.131,0
Finland,2021-02-03,49713,724,0,18.136,5540745,8.972,0.131,0
Finland,2021-02-04,49713,724,0,18.136,5540745,8.972,0.131,0
Finland,2021-02-05,49713,724,0,18.136,5540745,8.972,0.131,0
Finland,2021-02-06,49713,724,0,18.136,5540745,8.972,0.131,0
Finland,2021-02-07,52991,744,53021,18.136,5540745,9.564,0.134,9.569
Finland,2021-02-08,52991,744,0,18.136,5540745,9.564,0.134,0
Finland,2021-02-09,52991,744,0,18.136,5540745,9.564,0.134,0
Finland,2021-02-10,52991,744,0,18.136,5540745,9.564,0.134,0
Finland,2021-02-11,52991,744,0,18.136,5540745,9.564,0.134,0
Finland,2021-02-12,52991,744,0,18.136,5540745,9.564,0.134,0
Finland,2021-02-13,52991,744,0,18.136,5540745,9.564,0.134,0
Finland,2021-02-14,56717,774,69904,18.136,5540745,10.236,0.14,12.616
Finland,2021-02-15,56717,774,0,18.136,5540745,10.236,0.14,0
Finland,2021-02-16,56717,774,0,18.136,5540745,10.236,0.14,0
Finland,2021-02-17,56717,774,0,18.136,5540745,10.236,0.14,0
Finland,2021-02-18,56717,774,0,18.136,5540745,10.236,0.14,0
Finland,2021-02-19,56717,774,0,18.136,5540745,10.236,0.14,0
Finland,2021-02-20,56717,774,0,18.136,5540745,10.236,0.14,0
Finland,2021-02-21,61230,791,76424,18.136,5540745,11.051,0.143,13.793
Finland,2021-02-22,61230,791,0,18.136,5540745,11.051,0.143,0
Finland,2021-02-23,61230,791,0,18.136,5540745,11.051,0.143,0
Finland,2021-02-24,61230,791,0,18.136,5540745,11.051,0.143,0
Finland,2021-02-25,61230,791,0,18.136,5540745,11.051,0.143,0
Finland,2021-02-26,61230,791,0,18.136,5540745,11.051,0.143,0
Finland,2021-02-27,61230,791,0,18.136,5540745,11.051,0.143,0
Finland,2021-02-28,65895,817,85017,18.136,5540745,11.893,0.147,15.344
Finland,2021-03-01,65895,817,0,18.136,5540745,11.893,0.147,0
Finland,2021-03-02,65895,817,0,18.136,5540745,11.893,0.147,0
Finland,2021-03-03,65895,817,0,18.136,5540745,11.893,0.147,0
Finland,2021-03-04,65895,817,0,18.136,5540745,11.893,0.147,0
Finland,2021-03-05,65895,817,0,18.136,5540745,11.893,0.147,0
Finland,2021-03-06,65895,817,0,18.136,5540745,11.893,0.147,0
Finland,2021-03-07,70771,834,88285,18.136,5540745,12.773,0.151,15.934
Finland,2021-03-08,70771,834,0,18.136,5540745,12.773,0.151,0
Finland,2021-03-09,70771,834,0,18.136,5540745,12.773,0.151,0
Finland,2021-03-10,70771,834,0,18.136,5540745,12.773,0.151,0
Finland,2021-03-11,70771,834,0,18.136,5540745,12.773,0.151,0
Finland,2021-03-12,70771,834,0,18.136,5540745,12.773,0.151,0
Finland,2021-03-13,70771,834,0,18.136,5540745,12.773,0.151,0
Finland,2021-03-14,75113,863,89202,18.136,5540745,13.556,0.156,16.099
Finland,2021-03-15,75113,863,0,18.136,5540745,13.556,0.156,0
Finland,2021-03-16,75113,863,0,18.136,5540745,13.556,0.156,0
Finland,2021-03-17,75113,863,0,18.136,5540745,13.556,0.156,0
Finland,2021-03-18,75113,863,0,18.136,5540745,13.556,0.156,0
Finland,2021-03-19,75113,863,0,18.136,5540745,13.556,0.156,0
Finland,2021-03-20,75113,863,0,18.136,5540745,13.556,0.156,0
Finland,2021-03-21,78790,879,90414,18.136,5540745,14.22,0.159,16.318
Finland,2021-03-22,78790,879,0,18.136,5540745,14.22,0.159,0
Finland,2021-03-23,78790,879,0,18.136,5540745,14.22,0.159,0
Finland,2021-03-24,78790,879,0,18.136,5540745,14.22,0.159,0
Finland,2021-03-25,78790,879,0,18.136,5540745,14.22,0.159,0
Finland,2021-03-26,78790,879,0,18.136,5540745,14.22,0.159,0
Finland,2021-03-27,78790,879,0,18.136,5540745,14.22,0.159,0
Finland,2021-03-28,81530,892,91426,18.136,5540745,14.715,0.161,16.501
Finland,2021-03-29,81530,892,0,18.136,5540745,14.715,0.161,0
Finland,2021-03-30,81530,892,0,18.136,5540745,14.715,0.161,0
Finland,2021-03-31,81530,892,0,18.136,5540745,14.715,0.161,0
Finland,2021-04-01,81530,892,0,18.136,5540745,14.715,0.161,0
Finland,2021-04-02,81530,892,0,18.136,5540745,14.715,0.161,0
Finland,2021-04-03,81530,892,0,18.136,5540745,14.715,0.161,0
Finland,2021-04-04,83687,904,92736,18.136,5540745,15.104,0.163,16.737
Finland,2021-04-05,83687,904,0,18.136,5540745,15.104,0.163,0
Finland,2021-04-06,83687,904,0,18.136,5540745,15.104,0.163,0
Finland,2021-04-07,83687,904,0,18.136,5540745,15.104,0.163,0
Finland,2021-04-08,83687,904,0,18.136,5540745,15.104,0.163,0
Finland,2021-04-09,83687,904,0,18.136,5540745,15.104,0.163,0
Finland,2021-04-10,83687,904,0,18.136,5540745,15.104,0.163,0
Finland,2021-04-11,85341,917,99271,18.136,5540745,15.402,0.166,17.917
Finland,2021-04-12,85341,917,0,18.136,5540745,15.402,0.166,0
Finland,2021-04-13,85341,917,0,18.136,5540745,15.402,0.166,0
Finland,2021-04-14,85341,917,0,18.136,5540745,15.402,0.166,0
Finland,2021-04-15,85341,917,0,18.136,5540745,15.402,0.166,0
Finland,2021-04-16,85341,917,0,18.136,5540745,15.402,0.166,0
Finland,2021-04-17,85341,917,0,18.136,5540745,15.402,0.166,0
Finland,2021-04-18,86836,927,130141,18.136,5540745,15.672,0.167,23.488
Finland,2021-04-19,86836,927,0,18.136,5540745,15.672,0.167,0
Finland,2021-04-20,86836,927,0,18.136,5540745,15.672,0.167,0
Finland,2021-04-21,86836,927,0,18.136,5540745,15.672,0.167,0
Finland,2021-04-22,86836,927,0,18.136,5540745,15.672,0.167,0
Finland,2021-04-23,86836,927,0,18.136,5540745,15.672,0.167,0
Finland,2021-04-24,86836,927,0,18.136,5540745,15.672,0.167,0
Finland,2021-04-25,88301,934,160460,18.136,5540745,15.937,0.169,28.96
Finland,2021-04-26,88301,934,0,18.136,5540745,15.937,0.169,0
Finland,2021-04-27,88301,934,0,18.136,5540745,15.937,0.169,0
Finland,2021-04-28,88301,934,0,18.136,5540745,15.937,0.169,0
Finland,2021-04-29,88301,934,0,18.136,5540745,15.937,0.169,0
Finland,2021-04-30,88301,934,0,18.136,5540745,15.937,0.169,0
Finland,2021-05-01,88301,934,0,18.136,5540745,15.937,0.169,0
Finland,2021-05-02,89664,941,178031,18.136,5540745,16.183,0.17,32.131
Finland,2021-05-03,89664,941,0,18.136,5540745,16.183,0.17,0
Finland,2021-05-04,89664,941,0,18.136,5540745,16.183,0.17,0
Finland,2021-05-05,89664,941,0,18.136,5540745,16.183,0.17,0
Finland,2021-05-06,89664,941,0,18.136,5540745,16.183,0.17,0
Finland,2021-05-07,89664,941,0,18.136,5540745,16.183,0.17,0
Finland,2021-05-08,89664,941,0,18.136,5540745,16.183,0.17,0
Finland,2021-05-09,91159,963,216997,18.136,5540745,16.452,0.174,39.164
Finland,2021-05-10,91159,963,0,18.136,5540745,16.452,0.174,0
Finland,2021-05-11,91159,963,0,18.136,5540745,16.452,0.174,0
Finland,2021-05-12,91159,963,0,18.136,5540745,16.452,0.174,0
Finland,2021-05-13,91159,963,0,18.136,5540745,16.452,0.174,0
Finland,2021-05-14,91159,963,0,18.136,5540745,16.452,0.174,0
Finland,2021-05-15,91159,963,0,18.136,5540745,16.452,0.174,0
Finland,2021-05-16,92143,968,288963,18.136,5540745,16.63,0.175,52.152
Finland,2021-05-17,92143,968,0,18.136,5540745,16.63,0.175,0
Finland,2021-05-18,92143,968,0,18.136,5540745,16.63,0.175,0
Finland,2021-05-19,92143,968,0,18.136,5540745,16.63,0.175,0
Finland,2021-05-20,92143,968,0,18.136,5540745,16.63,0.175,0
Finland,2021-05-21,92143,968,0,18.136,5540745,16.63,0.175,0
Finland,2021-05-22,92143,968,0,18.136,5540745,16.63,0.175,0
Finland,2021-05-23,92921,971,384766,18.136,5540745,16.77,0.175,69.443
Finland,2021-05-24,92921,971,0,18.136,5540745,16.77,0.175,0
Finland,2021-05-25,92921,971,0,18.136,5540745,16.77,0.175,0
Finland,2021-05-26,92921,971,0,18.136,5540745,16.77,0.175,0
Finland,2021-05-27,92921,971,0,18.136,5540745,16.77,0.175,0
Finland,2021-05-28,92921,971,0,18.136,5540745,16.77,0.175,0
Finland,2021-05-29,92921,971,0,18.136,5540745,16.77,0.175,0
Finland,2021-05-30,93539,975,494771,18.136,5540745,16.882,0.176,89.297
Finland,2021-05-31,93539,975,0,18.136,5540745,16.882,0.176,0
Finland,2021-06-01,93539,975,0,18.136,5540745,16.882,0.176,0
Finland,2021-06-02,93539,975,0,18.136,5540745,16.882,0.176,0
Finland,2021-06-03,93539,975,0,18.136,5540745,16.882,0.176,0
Finland,2021-06-04,93539,975,0,18.136,5540745,16.882,0.176,0
Finland,2021-06-05,93539,975,0,18.136,5540745,16.882,0.176,0
Finland,2021-06-06,94030,977,616788,18.136,5540745,16.971,0.176,111.319
Finland,2021-06-07,94030,977,0,18.136,5540745,16.971,0.176,0
Finland,2021-06-08,94030,977,0,18.136,5540745,16.971,0.176,0
Finland,2021-06-09,94030,977,0,18.136,5540745,16.971,0.176,0
Finland,2021-06-10,94030,977,0,18.136,5540745,16.971,0.176,0
Finland,2021-06-11,94030,977,0,18.136,5540745,16.971,0.176,0
Finland,2021-06-12,94030,977,0,18.136,5540745,16.971,0.176,0
Finland,2021-06-13,94774,979,741928,18.136,5540745,17.105,0.177,133.904
Finland,2021-06-14,94774,979,0,18.136,5540745,17.105,0.177,0
Finland,2021-06-15,94774,979,0,18.136,5540745,17.105,0.177,0
Finland,2021-06-16,94774,979,0,18.136,5540745,17.105,0.177,0
Finland,2021-06-17,94774,979,0,18.136,5540745,17.105,0.177,0
Finland,2021-06-18,94774,979,0,18.136,5540745,17.105,0.177,0
Finland,2021-06-19,94774,979,0,18.136,5540745,17.105,0.177,0
Finland,2021-06-20,96107,979,860964,18.136,5540745,17.346,0.177,155.388
Finland,2021-06-21,96107,979,0,18.136,5540745,17.346,0.177,0
Finland,2021-06-22,96107,979,0,18.136,5540745,17.346,0.177,0
Finland,2021-06-23,96107,979,0,18.136,5540745,17.346,0.177,0
Finland,2021-06-24,96107,979,0,18.136,5540745,17.346,0.177,0
Finland,2021-06-25,96107,979,0,18.136,5540745,17.346,0.177,0
Finland,2021-06-26,96107,979,0,18.136,5540745,17.346,0.177,0
Finland,2021-06-27,97592,981,988024,18.136,5540745,17.614,0.177,178.32
Finland,2021-06-28,97592,981,0,18.136,5540745,17.614,0.177,0
Finland,2021-06-29,97592,981,0,18.136,5540745,17.614,0.177,0
Finland,2021-06-30,97592,981,0,18.136,5540745,17.614,0.177,0
France,2020-03-01,16,0,0,122.578,67813000,0,0,0
France,2020-03-02,16,0,0,122.578,67813000,0,0,0
France,2020-03-03,16,0,0,122.578,67813000,0,0,0
France,2020-03-04,16,0,0,122.578,67813000,0,0,0
France,2020-03-05,16,0,0,122.578,67813000,0,0,0
France,2020-03-06,16,0,0,122.578,67813000,0,0,0
France,2020-03-07,16,0,0,122.578,67813000,0,0,0
France,2020-03-08,16,0,0,122.578,67813000,0,0,0
France,2020-03-09,16,0,0,122.578,67813000,0,0,0
France,2020-03-10,16,0,0,122.578,67813000,0,0,0
France,2020-03-11,16,0,0,122.578,67813000,0,0,0
France,2020-03-12,16,0,0,122.578,67813000,0,0,0
France,2020-03-13,16,0,0,122.578,67813000,0,0,0
France,2020-03-14,16,0,0,122.578,67813000,0,0,0
France,2020-03-15,16,43,0,122.578,67813000,0,0.001,0
France,2020-03-16,16,43,0,122.578,67813000,0,0.001,0
France,2020-03-17,16,43,0,122.578,67813000,0,0.001,0
France,2020-03-18,16,43,0,122.578,67813000,0,0.001,0
France,2020-03-19,16,43,0,122.578,67813000,0,0.001,0
France,2020-03-20,16,43,0,122.578,67813000,0,0.001,0
France,2020-03-21,16,43,0,122.578,67813000,0,0.001,0
France,2020-03-22,16,713,0,122.578,67813000,0,0.011,0
France,2020-03-23,16,713,0,122.578,67813000,0,0.011,0
France,2020-03-24,16,713,0,122.578,67813000,0,0.011,0
France,2020-03-25,16,713,0,122.578,67813000,0,0.011,0
France,2020-03-26,16,713,0,122.578,67813000,0,0.011,0
France,2020-03-27,16,713,0,122.578,67813000,0,0.011,0
France,2020-03-28,16,713,0,122.578,67813000,0,0.011,0
France,2020-03-29,16,2712,0,122.578,67813000,0,0.04,0
France,2020-03-30,16,2712,0,122.578,67813000,0,0.04,0
France,2020-03-31,16,2712,0,122.578,67813000,0,0.04,0
France,2020-04-01,16,2712,0,122.578,67813000,0,0.04,0
France,2020-04-02,16,2712,0,122.578,67813000,0,0.04,0
France,2020-04-03,16,2712,0,122.578,67813000,0,0.04,0
France,2020-04-04,16,2712,0,122.578,67813000,0,0.04,0
France,2020-04-05,16,5988,0,122.578,67813000,0,0.088,0
France,2020-04-06,16,5988,0,122.578,67813000,0,0.088,0
France,2020-04-07,16,5988,0,122.578,67813000,0,0.088,0
France,2020-04-08,16,5988,0,122.578,67813000,0,0.088,0
France,2020-04-09,16,5988,0,122.578,67813000,0,0.088,0
France,2020-04-10,16,5988,0,122.578,67813000,0,0.088,0
France,2020-04-11,16,5988,0,122.578,67813000,0,0.088,0
France,2020-04-12,16,9332,0,122.578,67813000,0,0.138,0
France,2020-04-13,16,9332,0,122.578,67813000,0,0.138,0
France,2020-04-14,16,9332,0,122.578,67813000,0,0.138,0
France,2020-04-15,16,9332,0,122.578,67813000,0,0.138,0
France,2020-04-16,16,9332,0,122.578,67813000,0,0.138,0
France,2020-04-17,16,9332,0,122.578,67813000,0,0.138,0
France,2020-04-18,16,9332,0,122.578,67813000,0,0.138,0
France,2020-04-19,16,12062,0,122.578,67813000,0,0.178,0
France,2020-04-20,16,12062,0,122.578,67813000,0,0.178,0
France,2020-04-21,16,12062,0,122.578,67813000,0,0.178,0
France,2020-04-22,16,12062,0,122.578,67813000,0,0.178,0
France,2020-04-23,16,12062,0,122.578,67813000,0,0.178,0
France,2020-04-24,16,12062,0,122.578,67813000,0,0.178,0
France,2020-04-25,16,12062,0,122.578,67813000,0,0.178,0
France,2020-04-26,16,14158,0,122.578,67813000,0,0.209,0
France,2020-04-27,16,14158,0,122.578,67813000,0,0.209,0
France,2020-04-28,16,14158,0,122.578,67813000,0,0.209,0
France,2020-04-29,16,14158,0,122.578,67813000,0,0.209,0
France,2020-04-30,16,14158,0,122.578,67813000,0,0.209,0
France,2020-05-01,16,14158,0,122.578,67813000,0,0.209,0
France,2020-05-02,16,14158,0,122.578,67813000,0,0.209,0
France,2020-05-03,16,15564,0,122.578,67813000,0,0.23,0
France,2020-05-04,16,15564,0,122.578,67813000,0,0.23,0
France,2020-05-05,16,15564,0,122.578,67813000,0,0.23,0
France,2020-05-06,16,15564,0,122.578,67813000,0,0.23,0
France,2020-05-07,16,15564,0,122.578,67813000,0,0.23,0
France,2020-05-08,16,15564,0,122.578,67813000,0,0.23,0
France,2020-05-09,16,15564,0,122.578,67813000,0,0.23,0
France,2020-05-10,16,16620,0,122.578,67813000,0,0.245,0
France,2020-05-11,16,16620,0,122.578,67813000,0,0.245,0
France,2020-05-12,16,16620,0,122.578,67813000,0,0.245,0
France,2020-05-13,16,16620,0,122.578,67813000,0,0.245,0
France,2020-05-14,16,16620,0,122.578,67813000,0,0.245,0
France,2020-05-15,16,16620,0,122.578,67813000,0,0.245,0
France,2020-05-16,16,16620,0,122.578,67813000,0,0.245,0
France,2020-05-17,693,17430,0,122.578,67813000,0.01,0.257,0
France,2020-05-18,693,17430,0,122.578,67813000,0.01,0.257,0
France,2020-05-19,693,17430,0,122.578,67813000,0.01,0.257,0
France,2020-05-20,693,17430,0,122.578,67813000,0.01,0.257,0
France,2020-05-21,693,17430,0,122.578,67813000,0.01,0.257,0
France,2020-05-22,693,17430,0,122.578,67813000,0.01,0.257,0
France,2020-05-23,693,17430,0,122.578,67813000,0.01,0.257,0
France,2020-05-24,5033,17992,0,122.578,67813000,0.074,0.265,0
France,2020-05-25,5033,17992,0,122.578,67813000,0.074,0.265,0
France,2020-05-26,5033,17992,0,122.578,67813000,0.074,0.265,0
France,2020-05-27,5033,17992,0,122.578,67813000,0.074,0.265,0
France,2020-05-28,5033,17992,0,122.578,67813000,0.074,0.265,0
France,2020-05-29,5033,17992,0,122.578,67813000,0.074,0.265,0
France,2020-05-30,5033,17992,0,122.578,67813000,0.074,0.265,0
France,2020-05-31,8469,18463,0,122.578,67813000,0.125,0.272,0
France,2020-06-01,8469,18463,0,122.578,67813000,0.125,0.272,0
France,2020-06-02,8469,18463,0,122.578,67813000,0.125,0.272,0
France,2020-06-03,8469,18463,0,122.578,67813000,0.125,0.272,0
France,2020-06-04,8469,18463,0,122.578,67813000,0.125,0.272,0
France,2020-06-05,8469,18463,0,122.578,67813000,0.125,0.272,0
France,2020-06-06,8469,18463,0,122.578,67813000,0.125,0.272,0
France,2020-06-07,11214,18794,0,122.578,67813000,0.165,0.277,0
France,2020-06-08,11214,18794,0,122.578,67813000,0.165,0.277,0
France,2020-06-09,11214,18794,0,122.578,67813000,0.165,0.277,0
France,2020-06-10,11214,18794,0,122.578,67813000,0.165,0.277,0
France,2020-06-11,11214,18794,0,122.578,67813000,0.165,0.277,0
France,2020-06-12,11214,18794,0,122.578,67813000,0.165,0.277,0
France,2020-06-13,11214,18794,0,122.578,67813000,0.165,0.277,0
France,2020-06-14,13841,19052,0,122.578,67813000,0.204,0.281,0
France,2020-06-15,13841,19052,0,122.578,67813000,0.204,0.281,0
France,2020-06-16,13841,19052,0,122.578,67813000,0.204,0.281,0
France,2020-06-17,13841,19052,0,122.578,67813000,0.204,0.281,0
France,2020-06-18,13841,19052,0,122.578,67813000,0.204,0.281,0
France,2020-06-19,13841,19052,0,122.578,67813000,0.204,0.281,0
France,2020-06-20,13841,19052,0,122.578,67813000,0.204,0.281,0
France,2020-06-21,16108,19211,0,122.578,67813000,0.238,0.283,0
France,2020-06-22,16108,19211,0,122.578,67813000,0.238,0.283,0
France,2020-06-23,16108,19211,0,122.578,67813000,0.238,0.283,0
France,2020-06-24,16108,19211,0,122.578,67813000,0.238,0.283,0
France,2020-06-25,16108,19211,0,122.578,67813000,0.238,0.283,0
France,2020-06-26,16108,19211,0,122.578,67813000,0.238,0.283,0
France,2020-06-27,16108,19211,0,122.578,67813000,0.238,0.283,0
France,2020-06-28,18132,19322,0,122.578,67813000,0.267,0.285,0
France,2020-06-29,18132,19322,0,122.578,67813000,0.267,0.285,0
France,2020-06-30,18132,19322,0,122.578,67813000,0.267,0.285,0
France,2020-07-01,18132,19322,0,122.578,67813000,0.267,0.285,0
France,2020-07-02,18132,19322,0,122.578,67813000,0.267,0.285,0
France,2020-07-03,18132,19322,0,122.578,67813000,0.267,0.285,0
France,2020-07-04,18132,19322,0,122.578,67813000,0.267,0.285,0
France,2020-07-05,20456,19422,0,122.578,67813000,0.302,0.286,0
France,2020-07-06,20456,19422,0,122.578,67813000,0.302,0.286,0
France,2020-07-07,20456,19422,0,122.578,67813000,0.302,0.286,0
France,2020-07-08,20456,19422,0,122.578,67813000,0.302,0.286,0
France,2020-07-09,20456,19422,0,122.578,67813000,0.302,0.286,0
France,2020-07-10,20456,19422,0,122.578,67813000,0.302,0.286,0
France,2020-07-11,20456,19422,0,122.578,67813000,0.302,0.286,0
France,2020-07-12,23309,19542,0,122.578,67813000,0.344,0.288,0
France,2020-07-13,23309,19542,0,122.578,67813000,0.344,0.288,0
France,2020-07-14,23309,19542,0,122.578,67813000,0.344,0.288,0
France,2020-07-15,23309,19542,0,122.578,67813000,0.344,0.288,0
France,2020-07-16,23309,19542,0,122.578,67813000,0.344,0.288,0
France,2020-07-17,23309,19542,0,122.578,67813000,0.344,0.288,0
France,2020-07-18,23309,19542,0,122.578,67813000,0.344,0.288,0
France,2020-07-19,26819,19636,0,122.578,67813000,0.395,0.29,0
France,2020-07-20,26819,19636,0,122.578,67813000,0.395,0.29,0
France,2020-07-21,26819,19636,0,122.578,67813000,0.395,0.29,0
France,2020-07-22,26819,19636,0,122.578,67813000,0.395,0.29,0
France,2020-07-23,26819,19636,0,122.578,67813000,0.395,0.29,0
France,2020-07-24,26819,19636,0,122.578,67813000,0.395,0.29,0
France,2020-07-25,26819,19636,0,122.578,67813000,0.395,0.29,0
France,2020-07-26,32384,19734,0,122.578,67813000,0.478,0.291,0
France,2020-07-27,32384,19734,0,122.578,67813000,0.478,0.291,0
France,2020-07-28,32384,19734,0,122.578,67813000,0.478,0.291,0
France,2020-07-29,32384,19734,0,122.578,67813000,0.478,0.291,0
France,2020-07-30,32384,19734,0,122.578,67813000,0.478,0.291,0
France,2020-07-31,32384,19734,0,122.578,67813000,0.478,0.291,0
France,2020-08-01,32384,19734,0,122.578,67813000,0.478,0.291,0
France,2020-08-02,40060,19811,0,122.578,67813000,0.591,0.292,0
France,2020-08-03,40060,19811,0,122.578,67813000,0.591,0.292,0
France,2020-08-04,40060,19811,0,122.578,67813000,0.591,0.292,0
France,2020-08-05,40060,19811,0,122.578,67813000,0.591,0.292,0
France,2020-08-06,40060,19811,0,122.578,67813000,0.591,0.292,0
France,2020-08-07,40060,19811,0,122.578,67813000,0.591,0.292,0
France,2020-08-08,40060,19811,0,122.578,67813000,0.591,0.292,0
France,2020-08-09,50959,19880,0,122.578,67813000,0.751,0.293,0
France,2020-08-10,50959,19880,0,122.578,67813000,0.751,0.293,0
France,2020-08-11,50959,19880,0,122.578,67813000,0.751,0.293,0
France,2020-08-12,50959,19880,0,122.578,67813000,0.751,0.293,0
France,2020-08-13,50959,19880,0,122.578,67813000,0.751,0.293,0
France,2020-08-14,50959,19880,0,122.578,67813000,0.751,0.293,0
France,2020-08-15,50959,19880,0,122.578,67813000,0.751,0.293,0
France,2020-08-16,67609,19972,0,122.578,67813000,0.997,0.295,0
France,2020-08-17,67609,19972,0,122.578,67813000,0.997,0.295,0
France,2020-08-18,67609,19972,0,122.578,67813000,0.997,0.295,0
France,2020-08-19,67609,19972,0,122.578,67813000,0.997,0.295,0
France,2020-08-20,67609,19972,0,122.578,67813000,0.997,0.295,0
France,2020-08-21,67609,19972,0,122.578,67813000,0.997,0.295,0
France,2020-08-22,67609,19972,0,122.578,67813000,0.997,0.295,0
France,2020-08-23,92817,20090,0,122.578,67813000,1.369,0.296,0
France,2020-08-24,92817,20090,0,122.578,67813000,1.369,0.296,0
France,2020-08-25,92817,20090,0,122.578,67813000,1.369,0.296,0
France,2020-08-26,92817,20090,0,122.578,67813000,1.369,0.296,0
France,2020-08-27,92817,20090,0,122.578,67813000,1.369,0.296,0
France,2020-08-28,92817,20090,0,122.578,67813000,1.369,0.296,0
France,2020-08-29,92817,20090,0,122.578,67813000,1.369,0.296,0
France,2020-08-30,130570,20201,0,122.578,67813000,1.925,0.298,0
France,2020-08-31,130570,20201,0,122.578,67813000,1.925,0.298,0
France,2020-09-01,130570,20201,0,122.578,67813000,1.925,0.298,0
France,2020-09-02,130570,20201,0,122.578,67813000,1.925,0.298,0
France,2020-09-03,130570,20201,0,122.578,67813000,1.925,0.298,0
France,2020-09-04,130570,20201,0,122.578,67813000,1.925,0.298,0
France,2020-09-05,130570,20201,0,122.578,67813000,1.925,0.298,0
France,2020-09-06,180767,20327,0,122.578,67813000,2.666,0.3,0
France,2020-09-07,180767,20327,0,122.578,67813000,2.666,0.3,0
France,2020-09-08,180767,20327,0,122.578,67813000,2.666,0.3,0
France,2020-09-09,180767,20327,0,122.578,67813000,2.666,0.3,0
France,2020-09-10,180767,20327,0,122.578,67813000,2.666,0.3,0
France,2020-09-11,180767,20327,0,122.578,67813000,2.666,0.3,0
France,2020-09-12,180767,20327,0,122.578,67813000,2.666,0.3,0
France,2020-09-13,242199,20585,0,122.578,67813000,3.572,0.304,0
France,2020-09-14,242199,20585,0,122.578,67813000,3.572,0.304,0
France,2020-09-15,242199,20585,0,122.578,67813000,3.572,0.304,0
France,2020-09-16,242199,20585,0,122.578,67813000,3.572,0.304,0
France,2020-09-17,242199,20585,0,122.578,67813000,3.572,0.304,0
France,2020-09-18,242199,20585,0,122.578,67813000,3.572,0.304,0
France,2020-09-19,242199,20585,0,122.578,67813000,3.572,0.304,0
France,2020-09-20,315680,21014,0,122.578,67813000,4.655,0.31,0
France,2020-09-21,315680,21014,0,122.578,67813000,4.655,0.31,0
France,2020-09-22,315680,21014,0,122.578,67813000,4.655,0.31,0
France,2020-09-23,315680,21014,0,122.578,67813000,4.655,0.31,0
France,2020-09-24,315680,21014,0,122.578,67813000,4.655,0.31,0
France,2020-09-25,315680,21014,0,122.578,67813000,4.655,0.31,0
